編號,土地位置,土地移轉面積平方公尺,使用分區或編定,權利人持分分母,權利人持分分子,移轉情形,地號
The serial number, land position,land shifting area square meter,the use zoning or compiles and checks,,,,land parcel
RPPNMLQKJIJGFAE57CB,大智段,.09,都市：商,100000,96,持分移轉,07490000
RPPNMLQKJIJGFAE57CB,大智段,.02,都市：商,100000,96,持分移轉,07500000
RPPNMLQKJIJGFAE57CB,大智段,.01,都市：商,100000,96,持分移轉,07510000
RPPNMLQKJIJGFAE57CB,大智段,.05,都市：商,100000,96,持分移轉,07520000
RPPNMLQKJIJGFAE57CB,大智段,.34,都市：商,100000,96,持分移轉,07530000
RPPNMLQKJIJGFAE57CB,大智段,.17,都市：商,100000,96,持分移轉,07540000
RPPNMLQKJIJGFAE57CB,大智段,1.31,都市：商,100000,96,持分移轉,07550000
RPPNMLQKJIJGFAE57CB,大智段,.08,都市：商,100000,96,持分移轉,07560000
RPPNMLQKJIJGFAE57CB,大智段,.07,都市：商,100000,96,持分移轉,07570000
RPPNMLQKJIJGFAE57CB,大智段,.06,都市：商,100000,96,持分移轉,07580000
RPPNMLQKJIJGFAE57CB,大智段,.07,都市：商,100000,96,持分移轉,07590000
RPPNMLQKJIJGFAE57CB,大智段,.06,都市：商,100000,96,持分移轉,07600000
RPPNMLQKJIJGFAE57CB,大智段,.02,都市：商,100000,96,持分移轉,07660000
RPPNMLQKJIJGFAE57CB,大智段,.02,都市：商,100000,96,持分移轉,07680000
RPPNMLQKJIJGFAE57CB,大智段,.02,都市：商,100000,96,持分移轉,07690000
RPPNMLQKJIJGFAE57CB,大智段,.02,都市：商,100000,96,持分移轉,07710000
RPPNMLQKJIJGFAE57CB,大智段,.02,都市：商,100000,96,持分移轉,07720000
RPPNMLQKJIJGFAE57CB,大智段,.25,都市：商,100000,96,持分移轉,07740000
RPXNMLMLJIJGFEE48CB,新光段,8.27,都市：住,100000,368,持分移轉,01180000
RPOPMLMLJIJGFEE77CB,新光段,13.86,都市：住,100000,617,持分移轉,01180000
RPTNMLMLJIJGFFE18CB,信義段,17.22,都市：住,100000,582,持分移轉,00300000
RPRNMLMLJIJGFGE08CB,五甲段,19.57,都市：商,100000,603,持分移轉,17360000
RPPNMLOLJIJGFFE97CB,成功段,33.08,都市：住,10000,164,持分移轉,07000000
RPOOMLMLJIJGFGE87CB,四甲段,29.45,都市：住,10000,90,持分移轉,00090000
RPQNMLPLJIJGFEE08CB,楠都段二小段,18.03,都市：住,10000,60,持分移轉,02730000
RPSNMLPLJIJGFEE28CB,楠都段二小段,12.02,都市：住,10000,40,持分移轉,02730000
RPPNMLPLJIJGFAE57CB,大智段,.06,都市：商,100000,55,持分移轉,07280000
RPPNMLPLJIJGFAE57CB,大智段,.07,都市：商,100000,55,持分移轉,07290000
RPPNMLPLJIJGFAE57CB,大智段,.00,都市：商,100000,55,持分移轉,07300000
RPPNMLPLJIJGFAE57CB,大智段,.02,都市：商,100000,55,持分移轉,07320000
RPPNMLPLJIJGFAE57CB,大智段,.02,都市：商,100000,55,持分移轉,07330000
RPPNMLPLJIJGFAE57CB,大智段,.05,都市：商,100000,55,持分移轉,07340000
RPPNMLPLJIJGFAE57CB,大智段,.02,都市：商,100000,55,持分移轉,07350000
RPPNMLPLJIJGFAE57CB,大智段,.06,都市：商,100000,55,持分移轉,07370000
RPPNMLPLJIJGFAE57CB,大智段,.05,都市：商,100000,55,持分移轉,07380000
RPPNMLPLJIJGFAE57CB,大智段,.03,都市：商,100000,55,持分移轉,07420000
RPPNMLPLJIJGFAE57CB,大智段,.03,都市：商,100000,55,持分移轉,07430000
RPPNMLPLJIJGFAE57CB,大智段,.03,都市：商,100000,55,持分移轉,07440000
RPPNMLPLJIJGFAE57CB,大智段,.03,都市：商,100000,55,持分移轉,07450000
RPPNMLPLJIJGFAE57CB,大智段,.01,都市：商,100000,55,持分移轉,07460000
RPPNMLPLJIJGFAE57CB,大智段,.01,都市：商,100000,55,持分移轉,07470000
RPPNMLPLJIJGFAE57CB,大智段,.03,都市：商,100000,55,持分移轉,07480000
RPPNMLPLJIJGFAE57CB,大智段,.05,都市：商,100000,55,持分移轉,07490000
RPPNMLPLJIJGFAE57CB,大智段,.01,都市：商,100000,55,持分移轉,07500000
RPPNMLPLJIJGFAE57CB,大智段,.01,都市：商,100000,55,持分移轉,07510000
RPPNMLPLJIJGFAE57CB,大智段,.03,都市：商,100000,55,持分移轉,07520000
RPPNMLPLJIJGFAE57CB,大智段,.19,都市：商,100000,55,持分移轉,07530000
RPPNMLPLJIJGFAE57CB,大智段,.10,都市：商,100000,55,持分移轉,07540000
RPPNMLPLJIJGFAE57CB,大智段,.75,都市：商,100000,55,持分移轉,07550000
RPPNMLPLJIJGFAE57CB,大智段,.05,都市：商,100000,55,持分移轉,07560000
RPPNMLPLJIJGFAE57CB,大智段,.04,都市：商,100000,55,持分移轉,07570000
RPPNMLPLJIJGFAE57CB,大智段,.04,都市：商,100000,55,持分移轉,07580000
RPPNMLPLJIJGFAE57CB,大智段,.04,都市：商,100000,55,持分移轉,07590000
RPPNMLPLJIJGFAE57CB,大智段,.04,都市：商,100000,55,持分移轉,07600000
RPPNMLPLJIJGFAE57CB,大智段,.01,都市：商,100000,55,持分移轉,07660000
RPPNMLPLJIJGFAE57CB,大智段,.01,都市：商,100000,55,持分移轉,07680000
RPPNMLPLJIJGFAE57CB,大智段,.01,都市：商,100000,55,持分移轉,07690000
RPPNMLPLJIJGFAE57CB,大智段,.01,都市：商,100000,55,持分移轉,07710000
RPPNMLPLJIJGFAE57CB,大智段,.01,都市：商,100000,55,持分移轉,07720000
RPPNMLPLJIJGFAE57CB,大智段,.14,都市：商,100000,55,持分移轉,07740000
RPPNMLPLJIJGFFE08CB,蚵寮段,70.30,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,14230005
RPPNMLPLJIJGFFE08CB,蚵寮段,10.22,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,14230004
RPPNMLPLJIJGFFE08CB,蚵寮段,3.20,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,14230003
RPPNMLPLJIJGFFE08CB,蚵寮段,.00,非都市：鄉村區 ; 非都市編定：乙種建築用地,58,1,持分移轉,14230025
RPPNMLPLJIJGFFE08CB,蚵寮段,25.25,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,14230002
RPQNMLPLJIJGFFE18CB,蚵寮段,24.10,非都市：鄉村區 ; 非都市編定：乙種建築用地,100002,1982,持分移轉,14230000
RPQNMLPLJIJGFFE18CB,蚵寮段,.79,非都市：鄉村區 ; 非都市編定：乙種建築用地,48,1,持分移轉,14230001
RPQNMLPLJIJGFFE18CB,蚵寮段,.25,非都市：鄉村區 ; 非都市編定：乙種建築用地,48,1,持分移轉,14230024
RPQNMLPLJIJGFFE18CB,蚵寮段,.25,非都市：鄉村區 ; 非都市編定：乙種建築用地,58,1,持分移轉,14230025
RPPNMLQLJIJGFCE87CB,坪松段,7.33,都市：商,10000,20,持分移轉,00610000
RPPNMLQLJIJGFCE87CB,坪松段,5.10,都市：商,10000,20,持分移轉,00670000
RPQNMLQLJIJGFDE08CB,澄正段,22.12,都市：住,100000,334,持分移轉,00040000
RPPNMLQLJIJGFDE97CB,澄正段,18.41,都市：住,100000,278,持分移轉,00040000
RPRNMLQLJIJGFDE18CB,澄正段,16.42,都市：住,100000,248,持分移轉,00040000
RPTNMLMLJIJGFDE97CB,澄正段,15.43,都市：住,100000,233,持分移轉,00040000
RPOOMLMLJIJGFDE57CB,新都段,18.35,都市：住,10000,54,持分移轉,01610000
RPUNMLMLJIJGFDE08CB,澄正段,10.99,都市：住,100000,166,持分移轉,00040000
RPSNMLMLJIJGFDE87CB,澄正段,16.42,都市：住,100000,248,持分移轉,00040000
RPPNMLPLJIJGFDE87CB,灣中段,9.66,都市：商,100000,344,持分移轉,01280000
RPPNMLKLJIJGFDE37CB,覆鼎金段覆鼎金小段,7.33,都市：商,100000,2276,持分移轉,10850000
RPPNMLSKJIJGFGE38CB,竹子腳段,4.70,都市：住,100000,125,持分移轉,02610030
RPPNMLSKJIJGFGE38CB,竹子腳段,.29,都市：住,100000,125,持分移轉,02020013
RPPNMLSKJIJGFGE38CB,竹子腳段,1.03,都市：住,100000,125,持分移轉,02600001
RPPNMLSKJIJGFGE38CB,竹子腳段,.49,都市：住,100000,125,持分移轉,02600022
RPPNMLSKJIJGFGE38CB,竹子腳段,.95,都市：住,100000,125,持分移轉,02600023
RPPNMLSKJIJGFGE38CB,竹子腳段,.04,都市：住,100000,125,持分移轉,02610004
RPPNMLSKJIJGFGE38CB,竹子腳段,.97,都市：住,100000,125,持分移轉,02600027
RPPNMLSKJIJGFGE38CB,竹子腳段,.97,都市：住,100000,125,持分移轉,02610028
RPPNMLSKJIJGFGE38CB,竹子腳段,.07,都市：住,100000,125,持分移轉,02610065
RPTNMLQLJIJGFDE38CB,澄正段,16.42,都市：住,100000,248,持分移轉,00040000
RPSNMLQLJIJGFDE28CB,澄正段,21.66,都市：住,100000,327,持分移轉,00040000
RPQNMLQLJIJGFEE18CB,新光段,8.27,都市：住,100000,368,持分移轉,01180000
RPPNMLQLJIJGFEE08CB,新光段,10.22,都市：住,100000,455,持分移轉,01180000
RPUNMLQLJIJGFEE58CB,新光段,14.58,都市：住,100000,649,持分移轉,01180000
RPTNMLQLJIJGFEE48CB,新光段,8.94,都市：住,100000,398,持分移轉,01180000
RPVNMLQLJIJGFEE68CB,新光段,8.24,都市：住,100000,367,持分移轉,01180000
RPWNMLQLJIJGFEE78CB,新光段,10.60,都市：住,100000,472,持分移轉,01180000
RPOOMLQLJIJGFEE08CB,新光段,10.60,都市：住,100000,472,持分移轉,01180000
RPTOMLQLJIJGFEE58CB,新光段,10.58,都市：住,100000,471,持分移轉,01180000
RPXNMLQLJIJGFEE88CB,新光段,10.22,都市：住,100000,455,持分移轉,01180000
RPSOMLQLJIJGFEE48CB,新光段,10.58,都市：住,100000,471,持分移轉,01180000
RPPOMLQLJIJGFEE18CB,新光段,8.85,都市：住,100000,394,持分移轉,01180000
RPPNMLQLJIJGFIE48CB,澄德段,12.45,都市：商,100000,240,持分移轉,00940000
RPQOMLQLJIJGFEE28CB,新光段,13.86,都市：住,100000,617,持分移轉,01180000
RPQNMLQLJIJGFIE58CB,澄德段,7.68,都市：商,100000,148,持分移轉,00940000
RPPNMLRLJIJGFEE18CB,新光段,8.85,都市：住,100000,394,持分移轉,01180000
RPPNMLQLJIJGFLE78CB,溪州段,29.44,都市：住,10000,368,持分移轉,27690000
RPRNMLRLJIJGFEE38CB,藍田東段,24.73,都市：住,100000,515,持分移轉,00170000
RPSNMLRLJIJGFEE48CB,藍田東段,29.10,都市：住,100000,606,持分移轉,00170000
RPUNMLRLJIJGFEE68CB,藍田東段,31.45,都市：住,100000,655,持分移轉,00170000
RPPNMLRLJIJGFFE28CB,甲圍段,29.11,非都市：鄉村區 ; 非都市編定：乙種建築用地,100000,3150,持分移轉,10390000
RPVNMLRLJIJGFEE78CB,藍田東段,31.55,都市：住,100000,657,持分移轉,00170000
RPPNMLRLJIJGFDE08CB,建工段,5.74,都市：商,10000,17,持分移轉,07980000
RPQNMLRLJIJGFFE38CB,甲圍段,23.94,非都市：鄉村區 ; 非都市編定：乙種建築用地,100000,2591,持分移轉,10390000
RPSNMLRLJIJGFFE58CB,甲圍段,23.78,非都市：鄉村區 ; 非都市編定：乙種建築用地,100000,2574,持分移轉,10390000
RPRNMLRLJIJGFFE48CB,甲圍段,29.12,非都市：鄉村區 ; 非都市編定：乙種建築用地,100000,3151,持分移轉,10390000
RPPNMLRLJIJGFIE68DB,八卦段,17.78,都市：住,100000,368,持分移轉,00430000
RPTNMLRLJIJGFFE68CB,甲圍段,23.78,非都市：鄉村區 ; 非都市編定：乙種建築用地,100000,2574,持分移轉,10390000
RPPNMLSLJIJGFDE18CB,澄正段,21.66,都市：住,100000,327,持分移轉,00040000
RPQNMLSLJIJGFDE28CB,義民段,6.56,都市：商,100000,180,持分移轉,12050000
RPQNMLSLJIJGFDE28CB,義民段,2.95,都市：住,100000,180,持分移轉,12040000
RPPNMLSLJIJGFCE08CB,坪鳳段,109.96,都市：住,1,1,全筆移轉,02290009
RPRNMLSLJIJGFEE48CB,新光段,111.27,都市：住,1,1,全筆移轉,04140002
RPXOMLSLJIJGFEE56CB,援中段二小段,19.55,都市：住,100000,659,持分移轉,00610000
RPPNMLSLJIJGFLE98CB,頂溪州段,26.14,都市：住,100000,2403,持分移轉,02280000
RPTOMLSLJIJGFEE78CB,援中段二小段,19.55,都市：住,100000,659,持分移轉,00610000
RPROMLSLJIJGFEE58CB,援中段二小段,12.52,都市：住,100000,422,持分移轉,00610000
RPSOMLSLJIJGFEE68CB,援中段二小段,18.80,都市：住,100000,634,持分移轉,00610000
RPWOMLSLJIJGFEE09CB,援中段二小段,12.07,都市：住,100000,407,持分移轉,00610000
RPVOMLSLJIJGFEE98CB,援中段二小段,19.64,都市：住,100000,662,持分移轉,00610000
RPQNMLSLJIJGFIE88DB,青雲段,1.94,都市：住,100000,558,持分移轉,03480000
RPQNMLSLJIJGFIE88DB,青雲段,1.84,都市：住,100000,558,持分移轉,03490000
RPQNMLSLJIJGFIE88DB,青雲段,2.01,都市：住,100000,558,持分移轉,03500000
RPUOMLSLJIJGFEE88CB,援中段二小段,19.64,都市：住,100000,662,持分移轉,00610000
RPQNMLSLJIJGFIE88DB,青雲段,2.09,都市：住,100000,558,持分移轉,03510000
RPQNMLSLJIJGFIE88DB,青雲段,2.60,都市：住,100000,558,持分移轉,03540000
RPQNMLSLJIJGFIE88DB,青雲段,2.43,都市：住,100000,558,持分移轉,03550000
RPQNMLSLJIJGFIE88DB,青雲段,.02,都市：住,100000,558,持分移轉,03550001
RPQNMLSLJIJGFIE88DB,青雲段,1.57,都市：住,100000,558,持分移轉,03560000
RPSNMLSLJIJGFIE09DB,青雲段,2.84,都市：住,100000,815,持分移轉,03480000
RPSNMLSLJIJGFIE09DB,青雲段,2.69,都市：住,100000,815,持分移轉,03490000
RPSNMLSLJIJGFIE09DB,青雲段,2.93,都市：住,100000,815,持分移轉,03500000
RPSNMLSLJIJGFIE09DB,青雲段,3.06,都市：住,100000,815,持分移轉,03510000
RPSNMLSLJIJGFIE09DB,青雲段,3.80,都市：住,100000,815,持分移轉,03540000
RPSNMLSLJIJGFIE09DB,青雲段,3.55,都市：住,100000,815,持分移轉,03550000
RPSNMLSLJIJGFIE09DB,青雲段,.02,都市：住,100000,815,持分移轉,03550001
RPSNMLSLJIJGFIE09DB,青雲段,2.30,都市：住,100000,815,持分移轉,03560000
RPQNMLTLJIJGFGE68CB,四甲段,21.27,都市：住,10000,65,持分移轉,00090000
RPPNMLTLJIJGFLE09CB,內厝段,25.81,都市：住,10000,531,持分移轉,00370002
RPPNMLKMJIJGFBE27CB,新興段四小段,12.01,都市：商,1000000,11904,持分移轉,16530000
RPPNMLSLJIJGFAE97DB,北金段,.25,都市：商,100000,174,持分移轉,10770000
RPPNMLSLJIJGFAE97DB,北金段,.18,都市：商,100000,174,持分移轉,10780000
RPPNMLSLJIJGFAE97DB,北金段,.13,都市：商,100000,174,持分移轉,10790000
RPPNMLSLJIJGFAE97DB,北金段,.04,都市：商,100000,174,持分移轉,10790001
RPPNMLSLJIJGFAE97DB,北金段,.01,都市：商,100000,174,持分移轉,10800000
RPPNMLSLJIJGFAE97DB,北金段,.01,都市：商,100000,174,持分移轉,10800001
RPPNMLSLJIJGFAE97DB,北金段,.16,都市：商,100000,174,持分移轉,10810000
RPPNMLSLJIJGFAE97DB,北金段,.02,都市：商,100000,174,持分移轉,10820000
RPPNMLSLJIJGFAE97DB,北金段,.21,都市：商,100000,174,持分移轉,10830000
RPPNMLSLJIJGFAE97DB,北金段,.31,都市：商,100000,174,持分移轉,10840000
RPQNMLKMJIJGFBE37CB,新興段四小段,15.14,都市：商,1000000,15005,持分移轉,16530000
RPPNMLSLJIJGFAE97DB,北金段,.01,都市：商,100000,174,持分移轉,10850000
RPPNMLSLJIJGFAE97DB,北金段,.12,都市：商,100000,174,持分移轉,10860000
RPPNMLSLJIJGFAE97DB,北金段,.05,都市：商,100000,174,持分移轉,10870000
RPPNMLSLJIJGFAE97DB,北金段,.19,都市：商,100000,174,持分移轉,10880000
RPPNMLSLJIJGFAE97DB,北金段,.18,都市：商,100000,174,持分移轉,10890000
RPPNMLSLJIJGFAE97DB,北金段,.20,都市：商,100000,174,持分移轉,10900000
RPPNMLSLJIJGFAE97DB,北金段,.16,都市：商,100000,174,持分移轉,10910000
RPPNMLSLJIJGFAE97DB,北金段,.15,都市：住,100000,174,持分移轉,10910001
RPPNMLSLJIJGFAE97DB,北金段,.21,都市：商,100000,174,持分移轉,10910002
RPPNMLSLJIJGFAE97DB,北金段,.17,都市：商,100000,174,持分移轉,10920000
RPPNMLSLJIJGFAE97DB,北金段,.90,都市：商,100000,174,持分移轉,10930000
RPPNMLSLJIJGFAE97DB,北金段,1.60,都市：商,100000,174,持分移轉,10930001
RPPNMLSLJIJGFAE97DB,北金段,.42,都市：住,100000,174,持分移轉,10930002
RPPNMLSLJIJGFAE97DB,北金段,.76,都市：住,100000,174,持分移轉,10930003
RPQNMLMJKIJGFCE47CB,港墘段,21.95,都市：住,100000,1233,持分移轉,02070002
RPUNMLMJKIJGFCE87CB,港墘段,12.80,都市：住,100000,719,持分移轉,02070002
RPRNMLMJKIJGFCE57CB,港墘段,21.95,都市：住,100000,1233,持分移轉,02070002
RPWNMLMJKIJGFCE08CB,港墘段,20.99,都市：住,100000,1179,持分移轉,02070002
RPRNMLMJKIJGFAE37CB,北金段,.26,都市：商,100000,185,持分移轉,10770000
RPRNMLMJKIJGFAE37CB,北金段,.19,都市：商,100000,185,持分移轉,10780000
RPRNMLMJKIJGFAE37CB,北金段,.14,都市：商,100000,185,持分移轉,10790000
RPRNMLMJKIJGFAE37CB,北金段,.04,都市：商,100000,185,持分移轉,10790001
RPRNMLMJKIJGFAE37CB,北金段,.01,都市：商,100000,185,持分移轉,10800000
RPRNMLMJKIJGFAE37CB,北金段,.01,都市：商,100000,185,持分移轉,10800001
RPRNMLMJKIJGFAE37CB,北金段,.17,都市：商,100000,185,持分移轉,10810000
RPRNMLMJKIJGFAE37CB,北金段,.02,都市：商,100000,185,持分移轉,10820000
RPRNMLMJKIJGFAE37CB,北金段,.22,都市：商,100000,185,持分移轉,10830000
RPRNMLMJKIJGFAE37CB,北金段,.33,都市：商,100000,185,持分移轉,10840000
RPRNMLMJKIJGFAE37CB,北金段,.01,都市：商,100000,185,持分移轉,10850000
RPRNMLMJKIJGFAE37CB,北金段,.13,都市：商,100000,185,持分移轉,10860000
RPVNMLMJKIJGFCE97CB,港墘段,12.80,都市：住,100000,719,持分移轉,02070002
RPRNMLMJKIJGFAE37CB,北金段,.05,都市：商,100000,185,持分移轉,10870000
RPRNMLMJKIJGFAE37CB,北金段,.20,都市：商,100000,185,持分移轉,10880000
RPRNMLMJKIJGFAE37CB,北金段,.19,都市：商,100000,185,持分移轉,10890000
RPRNMLMJKIJGFAE37CB,北金段,.21,都市：商,100000,185,持分移轉,10900000
RPRNMLMJKIJGFAE37CB,北金段,.17,都市：商,100000,185,持分移轉,10910000
RPRNMLMJKIJGFAE37CB,北金段,.16,都市：住,100000,185,持分移轉,10910001
RPRNMLMJKIJGFAE37CB,北金段,.18,都市：商,100000,185,持分移轉,10920000
RPRNMLMJKIJGFAE37CB,北金段,.95,都市：商,100000,185,持分移轉,10930000
RPRNMLMJKIJGFAE37CB,北金段,1.70,都市：商,100000,185,持分移轉,10930001
RPRNMLMJKIJGFAE37CB,北金段,.45,都市：住,100000,185,持分移轉,10930002
RPRNMLMJKIJGFAE37CB,北金段,.81,都市：住,100000,185,持分移轉,10930003
RPRNMLMJKIJGFAE37CB,北金段,.22,都市：商,100000,185,持分移轉,10910002
RPPNMLMJKIJGFAE17CB,青海段,13.27,都市：住,100000,222,持分移轉,00750001
RPOOMLMJKIJGFCE37CB,港墘段,16.18,都市：住,100000,909,持分移轉,02070002
RPXNMLMJKIJGFCE18CB,港墘段,20.99,都市：住,100000,1179,持分移轉,02070002
RPQNMLMJKIJGFAE27CB,青海段,10.58,都市：住,100000,177,持分移轉,00750001
RPRNMLNJKIJGFBE57CB,五塊厝段,24.83,都市：商,10000,114,持分移轉,24780000
RPPNMLMJKIJGFLE28CB,溪州段,73.00,都市：住,1,1,全筆移轉,28970051
RPPNMLMJKIJGFLE28CB,溪州段,16.58,都市：住,24,1,持分移轉,28970000
RPPNMLNJKIJGFBE37CB,五塊厝段,18.73,都市：商,10000,86,持分移轉,24780000
RPVNMLNJKIJGFBE97CB,五塊厝段,24.83,都市：商,10000,114,持分移轉,24780000
RPRNMLNJKIJGFDE77CB,新都段,13.23,都市：住,100000,442,持分移轉,03700000
RPQNMLNJKIJGFDE67CB,新都段,17.81,都市：住,100000,595,持分移轉,03700000
RPPNMLNJKIJGFEE67CB,援中段二小段,19.64,都市：住,100000,662,持分移轉,00610000
RPSNMLNJKIJGFDE87CB,新都段,10.21,都市：住,100000,341,持分移轉,03700000
RPOOMLNJKIJGFEE67CB,新庄段六小段,10.31,都市：住,100000,526,持分移轉,08110000
RPQNMLNJKIJGFEE77CB,援中段二小段,12.52,都市：住,100000,422,持分移轉,00610000
RPPNMLNJKIJGFIE08CB,新赤山段,107.51,都市：住,1,1,全筆移轉,00880011
